GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
W_2022_130_3180_3220,W,2022,130,RegularSeason,1,0,1,3180,3220,60,39,21,99,H,0,1,0,0,1,0,,,,,,,22,55,4,17,12,12,7,19,17,11,13,4,11,17,47,3,17,2,6,8,14,10,19,6,2,14
W_2022_130_3193_3310,W,2022,130,RegularSeason,1,0,1,3193,3310,75,38,37,113,N,1,0,0,0,0,0,X15,15,X,,,,29,60,12,21,5,6,8,25,22,10,10,2,16,12,48,6,25,8,15,5,19,6,17,3,0,12
W_2022_130_3213_3465,W,2022,130,RegularSeason,1,0,1,3213,3465,64,60,4,124,N,1,0,0,0,0,0,,,,,,,22,61,2,12,18,27,13,20,7,11,11,1,18,20,50,6,26,14,15,7,24,12,17,8,3,20
W_2022_130_3217_3343,W,2022,130,RegularSeason,1,0,1,3343,3217,72,67,5,139,N,1,0,0,0,0,0,W11,11,W,,,,28,64,5,24,11,13,12,23,10,13,11,2,14,24,62,9,22,10,13,9,19,9,13,7,3,16
W_2022_130_3218_3415,W,2022,130,RegularSeason,1,0,1,3218,3415,69,55,14,124,N,1,0,0,0,0,0,Z15,15,Z,,,,24,55,11,21,10,13,8,27,14,15,9,3,23,16,51,3,16,20,24,5,16,6,12,7,3,13
W_2022_130_3224_3271,W,2022,130,RegularSeason,1,0,1,3224,3271,68,54,14,122,N,1,0,0,0,0,0,Y16a,16,Y,,,,21,62,4,17,22,33,14,35,10,20,8,5,22,19,71,7,31,9,18,14,23,14,14,7,0,25
W_2022_130_3229_3260,W,2022,130,RegularSeason,1,0,1,3229,3260,68,52,16,120,N,1,0,0,0,0,0,Y15,15,Y,,,,22,50,6,11,18,23,4,26,8,8,0,2,16,19,58,5,22,9,12,5,26,14,6,4,0,18
W_2022_130_3230_3270,W,2022,130,RegularSeason,1,0,1,3230,3270,90,63,27,153,N,1,0,0,0,0,0,Y16b,16,Y,,,,30,65,2,14,28,39,18,29,11,13,14,3,20,20,66,4,28,19,23,19,21,15,19,6,2,32
W_2022_130_3232_3356,W,2022,130,RegularSeason,1,0,1,3356,3232,77,61,16,138,N,1,0,0,0,0,0,,,,,,,27,58,5,15,18,19,13,21,12,11,9,1,12,26,50,6,12,3,7,3,16,14,12,8,2,21
W_2022_130_3235_3452,W,2022,130,RegularSeason,1,0,1,3235,3452,66,60,6,126,N,1,0,0,0,0,0,Y03,3,Y,,,,22,68,11,32,11,13,12,35,14,18,11,5,9,25,68,3,20,7,9,8,30,16,13,13,5,17
W_2022_130_3238_3380,W,2022,130,RegularSeason,1,0,1,3238,3380,59,46,13,105,N,1,0,0,0,0,0,X14,14,X,,,,23,53,2,14,11,19,16,23,14,17,1,4,11,20,59,3,18,3,7,10,14,4,6,10,1,22
W_2022_130_3242_3328,W,2022,130,RegularSeason,1,0,1,3328,3242,80,68,12,148,N,1,0,0,0,0,0,W04,4,W,X08,8,X,30,75,10,33,10,15,18,32,25,17,10,3,15,22,67,7,20,17,26,11,25,13,17,9,9,18
W_2022_130_3243_3400,W,2022,130,RegularSeason,1,0,1,3400,3243,72,65,7,137,N,1,0,0,0,0,0,X02,2,X,W09,9,W,20,51,7,14,25,28,10,17,12,11,6,3,18,21,41,3,10,20,22,3,21,14,14,6,2,22
W_2022_130_3256_3292,W,2022,130,RegularSeason,1,0,1,3256,3292,80,72,8,152,N,1,0,0,0,0,0,,,,,,,26,49,5,10,23,29,4,28,9,7,4,1,6,27,62,15,38,3,4,5,18,13,6,4,3,19
W_2022_130_3264_3346,W,2022,130,RegularSeason,1,0,1,3264,3346,72,59,13,131,N,1,0,0,0,0,0,,,,,,,25,60,3,12,19,26,11,28,11,7,6,2,19,19,49,5,17,16,21,3,25,16,11,2,2,22
W_2022_130_3286_3319,W,2022,130,RegularSeason,1,0,1,3286,3319,75,64,11,139,N,1,0,0,0,0,0,X16,16,X,,,,27,60,7,23,14,17,4,21,13,9,9,6,13,26,71,5,29,7,8,13,28,10,17,6,1,15
W_2022_130_3288_3313,W,2022,130,RegularSeason,1,0,1,3313,3288,53,51,2,104,N,1,0,0,0,0,0,,,,,,,19,51,1,10,14,20,11,19,9,16,9,5,17,19,55,4,21,9,15,14,21,9,17,4,2,17
W_2022_130_3309_3368,W,2022,130,RegularSeason,1,0,1,3368,3309,80,66,14,146,N,1,0,0,0,0,0,,,,,,,28,49,3,11,21,33,6,32,19,17,10,4,16,20,60,4,17,22,26,7,16,6,12,12,2,26
W_2022_130_3318_3406,W,2022,130,RegularSeason,1,0,1,3406,3318,58,49,9,107,N,1,0,0,0,0,0,,,,,,,17,64,5,17,19,28,14,29,8,8,6,3,15,17,60,5,21,10,16,9,23,8,13,4,3,24
W_2022_130_3320_3434,W,2022,130,RegularSeason,1,0,1,3320,3434,63,39,24,102,N,1,0,0,0,0,0,,,,,,,22,61,4,25,15,17,12,30,12,8,7,3,13,14,49,4,14,7,12,3,24,6,11,5,1,16
W_2022_130_3372_3430,W,2022,130,RegularSeason,1,0,1,3372,3430,68,42,26,110,N,1,0,0,0,0,0,Y12,12,Y,,,,27,67,10,29,4,4,11,14,17,5,17,1,7,17,40,4,10,4,6,8,22,8,23,2,0,6
W_2022_130_3413_3414,W,2022,130,RegularSeason,1,0,1,3414,3413,84,75,9,159,N,1,0,0,0,0,1,,,,,,,27,59,7,22,23,30,5,25,10,8,9,3,19,29,69,6,28,11,14,9,25,15,14,4,5,21
W_2022_131_3106_3238,W,2022,131,RegularSeason,1,0,1,3238,3106,101,80,21,181,N,1,0,0,0,0,0,X14,14,X,,,,36,62,7,15,22,33,9,23,17,10,14,3,18,29,60,8,19,14,19,9,18,15,18,2,3,25
W_2022_131_3123_3138,W,2022,131,RegularSeason,1,0,1,3138,3123,79,75,4,154,N,1,0,0,0,0,0,Z13,13,Z,,,,27,63,8,17,17,19,11,27,11,10,10,2,10,27,67,11,31,10,13,8,19,18,12,6,3,18
W_2022_131_3124_3328,W,2022,131,RegularSeason,1,0,1,3124,3328,91,76,15,167,N,1,0,0,0,0,0,Z02,2,Z,W04,4,W,35,78,7,18,14,15,14,22,18,2,6,2,17,25,64,9,28,17,18,13,26,13,13,1,2,16
W_2022_131_3150_3256,W,2022,131,RegularSeason,1,0,1,3150,3256,68,63,5,131,N,1,0,0,0,0,0,W14,14,W,,,,21,50,4,11,22,32,12,23,7,11,8,3,17,23,50,3,7,14,20,3,17,9,12,4,1,23
W_2022_131_3158_3180,W,2022,131,RegularSeason,1,0,1,3180,3158,71,65,6,136,H,0,1,0,0,1,0,,,,,,,31,72,4,21,5,9,14,26,28,8,7,3,15,22,60,5,20,16,18,8,28,11,13,2,2,13
W_2022_131_3174_3406,W,2022,131,RegularSeason,1,0,1,3174,3406,56,55,1,111,N,1,0,0,0,0,0,X13,13,X,,,,22,59,3,10,9,14,13,26,11,17,6,1,15,22,65,6,23,5,7,12,20,11,12,7,5,13
W_2022_131_3193_3264,W,2022,131,RegularSeason,1,0,1,3193,3264,73,68,5,141,N,1,0,0,0,0,0,X15,15,X,,,,27,63,9,20,10,14,11,20,18,8,9,3,9,25,57,10,20,8,13,11,21,12,13,4,1,17
W_2022_131_3195_3240,W,2022,131,RegularSeason,1,0,1,3195,3240,69,54,15,123,H,0,1,0,0,1,0,X12,12,X,,,,28,62,10,31,3,10,6,28,17,8,6,2,12,20,53,3,18,11,18,6,31,6,12,4,1,13
W_2022_131_3213_3372,W,2022,131,RegularSeason,1,0,1,3372,3213,74,57,17,131,N,1,0,0,0,0,0,Y12,12,Y,,,,23,43,12,21,16,21,5,19,16,22,5,2,18,19,54,4,20,15,19,11,11,8,15,13,4,20
W_2022_131_3218_3414,W,2022,131,RegularSeason,1,0,1,3218,3414,59,48,11,107,N,1,0,0,0,0,0,Z15,15,Z,,,,15,48,2,20,27,32,11,27,11,7,6,0,16,16,59,9,32,7,14,15,19,10,11,5,3,23
W_2022_131_3223_3230,W,2022,131,RegularSeason,1,0,1,3230,3223,54,33,21,87,N,1,0,0,0,0,0,Y16b,16,Y,,,,21,51,2,4,10,12,12,32,8,8,4,5,7,10,55,5,26,8,10,12,18,3,10,2,8,15
W_2022_131_3224_3313,W,2022,131,RegularSeason,1,0,1,3224,3313,61,44,17,105,N,1,0,0,0,0,0,Y16a,16,Y,,,,19,49,4,14,19,20,13,31,12,24,5,3,16,15,65,2,24,12,16,16,11,7,12,6,4,22
W_2022_131_3229_3356,W,2022,131,RegularSeason,1,0,1,3229,3356,50,42,8,92,N,1,0,0,0,0,0,Y15,15,Y,,,,19,40,2,15,10,14,3,23,10,18,8,3,17,18,59,3,19,3,9,13,18,8,15,9,1,15
W_2022_131_3235_3400,W,2022,131,RegularSeason,1,0,1,3400,3235,82,73,9,155,N,1,0,0,0,0,1,X02,2,X,Y03,3,Y,28,63,10,16,16,19,8,23,15,9,8,5,14,28,62,11,21,6,6,8,23,13,15,4,2,21
W_2022_131_3283_3320,W,2022,131,RegularSeason,1,0,1,3320,3283,63,57,6,120,N,1,0,0,0,0,0,,,,X11b,11,X,22,49,3,11,16,19,5,20,11,12,6,5,13,23,63,2,13,9,12,16,20,13,12,7,4,19
W_2022_131_3368_3394,W,2022,131,RegularSeason,1,0,1,3368,3394,59,54,5,113,N,1,0,0,0,0,1,,,,,,,25,68,6,15,3,4,12,17,14,9,11,2,15,17,44,3,8,17,20,7,28,14,22,5,4,16
W_2022_132_3110_3137,W,2022,132,RegularSeason,1,0,1,3110,3137,65,54,11,119,H,0,1,0,0,1,0,Z14,14,Z,,,,25,55,3,9,12,12,9,27,13,15,5,6,11,21,58,2,12,10,13,10,19,6,10,7,4,14
W_2022_132_3124_3400,W,2022,132,RegularSeason,1,0,1,3400,3124,67,58,9,125,N,1,0,0,0,0,0,X02,2,X,Z02,2,Z,24,52,1,6,18,22,8,22,10,9,9,3,17,21,48,5,17,11,20,9,22,8,16,3,1,18
W_2022_132_3136_3291,W,2022,132,RegularSeason,1,0,1,3291,3136,60,42,18,102,H,0,1,0,0,1,0,W16b,16,W,,,,22,51,6,24,10,12,12,20,10,15,11,1,12,17,45,4,17,4,5,8,17,13,20,5,1,15
W_2022_132_3174_3180,W,2022,132,RegularSeason,1,0,1,3174,3180,63,59,4,122,N,1,0,0,0,0,0,X13,13,X,,,,22,55,8,17,11,19,17,30,13,20,6,2,19,20,63,4,23,15,17,14,20,12,9,6,0,18
W_2022_132_3229_3320,W,2022,132,RegularSeason,1,0,1,3229,3320,50,48,2,98,N,1,0,0,0,0,0,Y15,15,Y,,,,20,52,2,9,8,12,7,29,6,6,2,2,13,18,55,4,19,8,10,8,26,10,6,1,5,14
W_2022_132_3230_3368,W,2022,132,RegularSeason,1,0,1,3230,3368,56,52,4,108,N,1,0,0,0,0,1,Y16b,16,Y,,,,19,46,3,13,15,21,8,28,8,22,10,3,19,18,56,5,16,11,20,13,22,11,16,11,3,20
W_2022_135_3173_3177,W,2022,135,NCAATourney,0,1,1,3173,3177,88,57,31,145,N,1,0,0,0,0,0,Y11a,11,Y,Y11b,11,Y,29,65,13,23,17,21,11,35,18,8,3,15,14,19,70,5,20,14,20,13,21,11,10,5,10,20
W_2022_135_3224_3230,W,2022,135,NCAATourney,0,1,1,3224,3230,55,51,4,106,N,1,0,0,0,0,0,Y16a,16,Y,Y16b,16,Y,21,68,1,18,12,25,21,27,8,10,7,3,12,18,52,4,15,11,12,2,26,7,12,4,3,17
W_2022_136_3199_3283,W,2022,136,NCAATourney,0,1,1,3283,3199,61,50,11,111,N,1,0,0,0,0,0,X11b,11,X,X11a,11,X,23,63,2,9,13,20,16,24,6,12,11,8,23,15,55,2,10,18,24,13,23,9,17,4,6,18
W_2022_136_3255_3291,W,2022,136,NCAATourney,0,1,1,3255,3291,74,70,4,144,N,1,0,0,0,0,0,W16a,16,W,W16b,16,W,26,62,5,13,17,23,15,18,13,14,3,3,18,23,53,8,26,16,18,10,13,10,15,5,0,21
W_2022_137_3107_3257,W,2022,137,NCAATourney,0,1,1,3257,3107,83,51,32,134,H,0,1,0,0,1,0,Z01,1,Z,Z16,16,Z,33,63,6,16,11,16,11,22,13,10,18,4,9,20,49,4,16,7,7,7,21,9,26,7,2,14
W_2022_137_3116_3428,W,2022,137,NCAATourney,0,1,1,3428,3116,92,69,23,161,N,1,0,0,0,0,0,X07,7,X,X10,10,X,32,62,15,31,13,20,11,38,20,17,2,1,16,28,79,4,23,9,15,13,18,5,6,9,6,15
W_2022_137_3124_3218,W,2022,137,NCAATourney,0,1,1,3124,3218,89,49,40,138,H,0,1,0,0,1,0,Z02,2,Z,Z15,15,Z,35,66,7,21,12,19,12,43,21,10,5,3,10,16,72,8,34,9,10,11,22,9,9,5,2,14
W_2022_137_3160_3166,W,2022,137,NCAATourney,0,1,1,3166,3160,84,74,10,158,N,1,0,0,0,0,0,Y10,10,Y,Y07,7,Y,29,57,8,19,18,20,7,23,15,15,3,2,11,30,68,4,19,10,13,11,20,16,8,8,4,20
W_2022_137_3173_3208,W,2022,137,NCAATourney,0,1,1,3208,3173,70,54,16,124,H,0,1,0,0,1,0,Y06,6,Y,Y11a,11,Y,24,60,1,6,21,30,15,29,17,15,7,6,7,23,64,6,18,2,4,7,20,14,14,6,4,19
W_2022_137_3174_3268,W,2022,137,NCAATourney,0,1,1,3268,3174,102,71,31,173,H,0,1,0,0,1,0,X04,4,X,X13,13,X,38,64,10,20,16,17,10,27,19,10,7,3,10,28,78,7,25,8,9,13,15,11,10,6,2,15
W_2022_137_3193_3400,W,2022,137,NCAATourney,0,1,1,3400,3193,70,52,18,122,H,0,1,0,0,1,0,X02,2,X,X15,15,X,25,58,4,10,16,26,14,22,16,13,11,2,21,15,42,3,9,19,23,3,21,9,20,11,0,19
W_2022_137_3195_3439,W,2022,137,NCAATourney,0,1,1,3195,3439,84,81,3,165,N,1,0,0,0,0,0,X12,12,X,X05,5,X,30,64,15,38,9,11,2,25,19,3,7,1,18,30,60,6,17,15,20,7,28,13,10,1,1,13
W_2022_137_3210_3242,W,2022,137,NCAATourney,0,1,1,3242,3210,77,58,19,135,N,1,0,0,0,0,0,X08,8,X,X09,9,X,30,62,5,14,12,17,9,28,13,9,5,6,15,24,62,7,21,3,6,6,21,11,13,5,6,14
W_2022_137_3211_3304,W,2022,137,NCAATourney,0,1,1,3211,3304,68,55,13,123,N,1,0,0,0,0,0,Z09,9,Z,Z08,8,Z,26,56,5,17,11,14,8,27,14,13,7,4,16,18,56,9,22,10,17,11,19,10,10,6,3,14
W_2022_137_3224_3376,W,2022,137,NCAATourney,0,1,1,3376,3224,79,21,58,100,H,0,1,0,0,1,0,Y01,1,Y,Y16a,16,Y,28,79,8,38,15,21,26,33,20,14,12,5,6,8,54,1,9,4,4,4,20,2,20,7,3,15
W_2022_137_3229_3234,W,2022,137,NCAATourney,0,1,1,3234,3229,98,58,40,156,H,0,1,0,0,1,0,Y02,2,Y,Y15,15,Y,33,55,12,26,20,21,1,31,25,11,10,4,18,21,71,6,36,10,13,15,19,10,12,5,1,18
W_2022_137_3235_3426,W,2022,137,NCAATourney,0,1,1,3235,3426,78,71,7,149,H,0,1,0,0,1,0,Y03,3,Y,Y14,14,Y,28,65,7,20,15,26,11,27,6,7,2,6,14,27,62,7,16,10,16,7,26,11,9,6,5,20
W_2022_137_3274_3378,W,2022,137,NCAATourney,0,1,1,3274,3378,78,66,12,144,N,1,0,0,0,0,0,Y08,8,Y,Y09,9,Y,30,56,8,22,10,11,4,22,11,12,7,3,11,24,59,9,22,9,11,9,18,11,13,10,0,14
W_2022_137_3279_3377,W,2022,137,NCAATourney,0,1,1,3377,3279,75,61,14,136,N,1,0,0,0,0,0,Z10,10,Z,Z07,7,Z,29,52,6,14,11,15,2,25,19,10,9,2,14,23,59,6,10,9,13,8,19,16,11,4,5,19
W_2022_137_3286_3390,W,2022,137,NCAATourney,0,1,1,3390,3286,78,37,41,115,H,0,1,0,0,1,0,X01,1,X,X16,16,X,29,65,9,22,11,17,15,35,20,15,12,8,10,15,65,4,24,3,4,8,21,9,15,10,1,14
W_2022_138_3110_3276,W,2022,138,NCAATourney,0,1,1,3276,3110,74,39,35,113,H,0,1,0,0,1,0,Z03,3,Z,Z14,14,Z,32,66,5,17,5,11,11,28,21,11,11,2,9,17,57,1,21,4,5,6,23,10,20,5,2,17
W_2022_138_3112_3424,W,2022,138,NCAATourney,0,1,1,3112,3424,72,67,5,139,H,0,1,0,0,1,0,Y04,4,Y,Y13,13,Y,25,56,4,16,18,28,2,19,10,7,11,3,21,26,49,5,13,10,16,4,28,11,16,1,1,17
W_2022_138_3125_3332,W,2022,138,NCAATourney,0,1,1,3125,3332,73,70,3,143,N,1,0,0,0,0,2,Z12,12,Z,Z05,5,Z,25,71,12,36,11,17,7,29,17,9,11,1,13,28,74,4,21,10,14,15,34,15,17,7,12,18
W_2022_138_3138_3397,W,2022,138,NCAATourney,0,1,1,3397,3138,80,67,13,147,H,0,1,0,0,1,0,Z04,4,Z,Z13,13,Z,28,68,3,13,21,29,22,28,15,19,8,0,13,26,75,9,27,6,10,15,16,16,16,13,1,23
W_2022_138_3140_3437,W,2022,138,NCAATourney,0,1,1,3437,3140,61,57,4,118,N,1,0,0,0,0,0,Z11,11,Z,Z06,6,Z,22,59,6,26,11,17,9,22,14,8,9,4,15,21,54,6,17,9,12,7,29,14,16,6,1,15
W_2022_138_3150_3231,W,2022,138,NCAATourney,0,1,1,3231,3150,85,51,34,136,H,0,1,0,0,1,0,W03,3,W,W14,14,W,35,64,4,14,11,15,5,31,23,6,8,1,11,20,54,1,8,10,17,4,24,7,14,2,1,16
W_2022_138_3163_3273,W,2022,138,NCAATourney,0,1,1,3163,3273,83,38,45,121,H,0,1,0,0,1,0,W02,2,W,W15,15,W,30,67,12,27,11,19,18,32,19,15,14,2,15,13,56,3,12,9,14,8,20,4,18,8,2,18
W_2022_138_3196_3416,W,2022,138,NCAATourney,0,1,1,3416,3196,69,52,17,121,N,1,0,0,0,0,0,W07,7,W,W10,10,W,28,62,2,9,11,17,7,24,19,5,7,9,18,18,60,4,20,12,18,14,21,10,16,3,3,21
W_2022_138_3237_3328,W,2022,138,NCAATourney,0,1,1,3328,3237,78,72,6,150,H,0,1,0,0,1,0,W04,4,W,W13,13,W,27,63,8,23,16,24,8,32,16,10,7,4,15,26,72,7,33,13,16,12,25,13,9,5,5,16
W_2022_138_3238_3261,W,2022,138,NCAATourney,0,1,1,3261,3238,83,77,6,160,H,0,1,0,0,1,0,X03,3,X,X14,14,X,30,74,2,9,21,31,9,28,18,11,10,9,20,25,68,8,15,19,29,12,28,11,15,5,4,23
W_2022_138_3243_3450,W,2022,138,NCAATourney,0,1,1,3243,3450,50,40,10,90,N,1,0,0,0,0,0,W09,9,W,W08,8,W,14,53,3,14,19,22,6,30,7,11,6,3,11,14,56,3,22,9,14,8,31,5,17,2,2,23
W_2022_138_3246_3343,W,2022,138,NCAATourney,0,1,1,3343,3246,69,62,7,131,N,1,0,0,0,0,0,W11,11,W,W06,6,W,26,53,3,10,14,20,4,26,9,18,6,2,17,20,56,4,15,18,24,8,20,10,15,8,1,20
W_2022_138_3255_3301,W,2022,138,NCAATourney,0,1,1,3301,3255,96,68,28,164,H,0,1,0,0,1,0,W01,1,W,W16a,16,W,36,72,8,25,16,22,18,26,15,12,9,5,19,23,69,9,32,13,16,15,21,9,14,4,2,18
W_2022_138_3269_3323,W,2022,138,NCAATourney,0,1,1,3323,3269,89,78,11,167,N,1,0,0,0,0,0,W05,5,W,W12,12,W,34,59,7,17,14,19,12,23,18,13,6,3,12,29,64,7,16,13,14,8,12,15,9,10,0,17
W_2022_138_3283_3326,W,2022,138,NCAATourney,0,1,1,3326,3283,63,56,7,119,N,1,0,0,0,0,0,X06,6,X,X11b,11,X,19,56,5,20,20,30,10,17,11,10,13,7,18,21,63,2,4,12,17,18,28,10,21,5,6,20
W_2022_138_3314_3372,W,2022,138,NCAATourney,0,1,1,3314,3372,79,66,13,145,N,1,0,0,0,0,0,Y05,5,Y,Y12,12,Y,26,56,9,23,18,23,9,25,16,15,5,3,16,22,65,9,29,13,16,15,19,12,12,7,1,23
W_2022_139_3124_3377,W,2022,139,NCAATourney,0,1,1,3377,3124,61,47,14,108,A,0,0,1,1,0,0,Z10,10,Z,Z02,2,Z,20,51,8,16,13,17,3,23,10,14,10,2,18,17,54,5,26,8,12,9,26,15,19,4,3,22
W_2022_139_3166_3234,W,2022,139,NCAATourney,0,1,1,3166,3234,64,62,2,126,A,0,0,1,1,0,0,Y10,10,Y,Y02,2,Y,24,67,10,34,6,10,15,32,15,14,3,6,12,25,70,5,22,7,8,7,25,18,5,9,5,10
W_2022_139_3195_3268,W,2022,139,NCAATourney,0,1,1,3268,3195,89,65,24,154,H,0,1,0,0,1,0,X04,4,X,X12,12,X,30,59,7,16,22,30,7,29,12,10,8,2,14,25,65,11,35,4,6,8,23,14,15,6,1,21
W_2022_139_3208_3235,W,2022,139,NCAATourney,0,1,1,3235,3208,67,44,23,111,H,0,1,0,0,1,0,Y03,3,Y,Y06,6,Y,22,60,9,23,14,20,7,31,13,12,8,3,8,19,62,4,16,2,2,9,25,13,15,7,13,18
W_2022_139_3211_3257,W,2022,139,NCAATourney,0,1,1,3257,3211,68,59,9,127,H,0,1,0,0,1,0,Z01,1,Z,Z09,9,Z,26,64,6,21,10,13,12,17,13,8,10,5,18,19,50,4,20,17,20,12,22,10,17,5,3,15
W_2022_139_3242_3390,W,2022,139,NCAATourney,0,1,1,3390,3242,91,65,26,156,H,0,1,0,0,1,0,X01,1,X,X08,8,X,34,60,13,26,10,11,9,23,19,14,11,5,13,26,58,5,11,8,10,5,17,10,18,3,4,18
W_2022_139_3274_3376,W,2022,139,NCAATourney,0,1,1,3376,3274,49,33,16,82,N,1,0,0,0,0,0,Y01,1,Y,Y08,8,Y,18,61,4,18,9,16,18,26,9,14,5,8,10,11,46,5,19,6,8,3,20,6,18,6,4,15
W_2022_139_3400_3428,W,2022,139,NCAATourney,0,1,1,3400,3428,78,56,22,134,H,0,1,0,0,1,0,X02,2,X,X07,7,X,35,55,3,6,5,10,6,19,16,11,9,3,9,23,45,6,20,4,4,1,13,13,18,4,2,13
W_2022_140_3112_3314,W,2022,140,NCAATourney,0,1,1,3314,3112,63,45,18,108,A,0,0,1,1,0,0,Y05,5,Y,Y04,4,Y,21,51,2,9,19,24,7,30,15,13,9,3,6,17,59,7,27,4,7,8,21,14,14,6,3,21
W_2022_140_3125_3397,W,2022,140,NCAATourney,0,1,1,3397,3125,70,67,3,137,H,0,1,0,0,1,0,Z04,4,Z,Z12,12,Z,29,66,3,13,9,14,14,27,19,9,3,4,14,27,73,8,31,5,10,15,21,13,8,6,2,17
W_2022_140_3163_3416,W,2022,140,NCAATourney,0,1,1,3163,3416,52,47,5,99,H,0,1,0,0,1,0,W02,2,W,W07,7,W,14,48,6,18,18,23,7,17,8,10,7,10,21,16,46,5,10,10,20,7,22,9,17,4,3,24
W_2022_140_3231_3343,W,2022,140,NCAATourney,0,1,1,3231,3343,56,55,1,111,H,0,1,0,0,1,0,W03,3,W,W11,11,W,22,43,4,12,8,11,1,27,11,16,5,5,13,21,62,5,17,8,10,10,17,8,8,5,2,15
W_2022_140_3243_3301,W,2022,140,NCAATourney,0,1,1,3301,3243,89,57,32,146,H,0,1,0,0,1,0,W01,1,W,W09,9,W,35,64,9,19,10,16,8,22,16,6,9,1,13,19,49,7,25,12,14,4,18,9,16,5,2,14
W_2022_140_3261_3326,W,2022,140,NCAATourney,0,1,1,3326,3261,79,64,15,143,A,0,0,1,1,0,0,X06,6,X,X03,3,X,28,58,10,22,13,16,6,33,16,19,5,4,22,25,68,2,8,12,22,12,18,8,10,13,5,14
W_2022_140_3276_3437,W,2022,140,NCAATourney,0,1,1,3276,3437,64,49,15,113,H,0,1,0,0,1,0,Z03,3,Z,Z11,11,Z,24,57,2,13,14,21,16,30,11,14,8,1,10,19,58,6,21,5,7,6,17,8,12,8,6,21
W_2022_140_3323_3328,W,2022,140,NCAATourney,0,1,1,3323,3328,108,64,44,172,A,0,0,1,1,0,0,W05,5,W,W04,4,W,41,76,10,25,16,23,8,29,24,13,16,5,22,21,65,6,21,16,26,13,22,14,28,7,5,15
W_2022_144_3166_3235,W,2022,144,NCAATourney,0,1,1,3166,3235,76,68,8,144,N,1,0,0,0,0,0,Y10,10,Y,Y03,3,Y,26,58,11,25,13,16,5,27,15,10,4,2,17,24,63,8,25,12,15,9,24,8,10,3,4,18
W_2022_144_3268_3390,W,2022,144,NCAATourney,0,1,1,3390,3268,72,66,6,138,N,1,0,0,0,0,0,X01,1,X,X04,4,X,26,57,6,21,14,21,15,30,15,18,3,10,22,23,68,3,19,17,23,10,13,8,7,12,3,23
W_2022_144_3314_3376,W,2022,144,NCAATourney,0,1,1,3376,3314,69,61,8,130,N,1,0,0,0,0,0,Y01,1,Y,Y05,5,Y,23,69,7,19,16,22,25,23,8,14,5,5,17,24,52,3,11,10,16,4,22,12,12,6,2,19
W_2022_144_3326_3400,W,2022,144,NCAATourney,0,1,1,3400,3326,66,63,3,129,N,1,0,0,0,0,0,X02,2,X,X06,6,X,26,55,2,4,12,15,10,18,9,17,12,4,12,26,61,4,12,7,7,12,18,10,17,11,5,17
W_2022_145_3163_3231,W,2022,145,NCAATourney,0,1,1,3163,3231,75,58,17,133,H,0,1,0,0,1,0,W02,2,W,W03,3,W,31,67,5,20,8,14,13,22,13,9,7,4,18,23,48,3,9,9,13,2,21,4,15,4,3,17
W_2022_145_3257_3397,W,2022,145,NCAATourney,0,1,1,3257,3397,76,64,12,140,N,1,0,0,0,0,0,Z01,1,Z,Z04,4,Z,28,67,7,21,13,21,13,18,15,6,11,8,20,24,66,5,21,11,19,13,24,9,17,4,2,18
W_2022_145_3276_3377,W,2022,145,NCAATourney,0,1,1,3276,3377,52,49,3,101,N,1,0,0,0,0,0,Z03,3,Z,Z10,10,Z,20,52,3,17,9,11,11,24,10,12,5,2,17,19,52,5,20,6,10,6,19,12,10,5,0,16
W_2022_145_3301_3323,W,2022,145,NCAATourney,0,1,1,3301,3323,66,63,3,129,N,1,0,0,0,0,0,W01,1,W,W05,5,W,25,62,5,18,11,14,11,18,9,10,12,1,5,27,53,5,17,4,5,4,25,9,15,5,6,14
W_2022_146_3166_3376,W,2022,146,NCAATourney,0,1,1,3376,3166,80,50,30,130,N,1,0,0,0,0,0,Y01,1,Y,Y10,10,Y,28,55,3,9,21,27,11,30,10,7,5,5,10,21,56,7,21,1,5,4,13,17,11,3,0,20
W_2022_146_3390_3400,W,2022,146,NCAATourney,0,1,1,3390,3400,59,50,9,109,N,1,0,0,0,0,0,X01,1,X,X02,2,X,19,51,3,17,18,22,11,31,14,17,4,11,22,17,52,5,13,11,20,4,20,8,10,4,1,24
W_2022_147_3163_3301,W,2022,147,NCAATourney,0,1,1,3163,3301,91,87,4,178,N,1,0,0,0,0,2,W02,2,W,W01,1,W,37,77,5,21,12,20,12,23,10,7,5,2,16,32,66,7,23,16,19,6,30,20,13,4,7,16
W_2022_147_3257_3276,W,2022,147,NCAATourney,0,1,1,3257,3276,62,50,12,112,N,1,0,0,0,0,0,Z01,1,Z,Z03,3,Z,25,58,5,15,7,9,6,20,12,11,15,4,17,16,46,3,14,15,20,10,24,9,21,6,2,12
