GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order,_is_tournament
W_2014_141_3241_3401,W,2014,141,NCAATourney,0,1,1,3401,3241,85,69,16,154,N,1,0,0,0,0,0,W03,3.0,W,W11,11.0,W,29,58,3,8,24,37,11,31,23,11,4,2,19,24,65,2,16,19,21,10,26,12,10,6,6,27,25902,True
W_2014_141_3261_3452,W,2014,141,NCAATourney,0,1,1,3261,3452,76,67,9,143,N,1,0,0,0,0,0,Y07,7.0,Y,Y02,2.0,Y,27,70,2,11,20,22,24,31,12,18,7,9,19,19,63,5,22,24,32,19,21,12,13,11,5,22,25903,True
W_2014_141_3268_3400,W,2014,141,NCAATourney,0,1,1,3268,3400,69,64,5,133,N,1,0,0,0,0,0,Y04,4.0,Y,Y05,5.0,Y,25,58,2,7,17,22,15,27,17,16,5,1,18,21,58,8,21,14,17,12,21,12,14,7,4,22,25904,True
W_2014_141_3277_3314,W,2014,141,NCAATourney,0,1,1,3314,3277,62,53,9,115,N,1,0,0,0,0,0,X04,4.0,X,X05,5.0,X,23,63,2,10,14,16,11,30,9,19,13,5,19,17,54,4,16,15,22,12,28,11,24,8,6,13,25905,True
W_2014_141_3333_3376,W,2014,141,NCAATourney,0,1,1,3376,3333,78,69,9,147,N,1,0,0,0,0,0,X01,1.0,X,X09,9.0,X,20,54,4,6,34,43,16,29,10,9,6,2,18,25,65,10,30,9,18,17,23,15,14,5,7,31,25906,True
W_2014_145_3124_3246,W,2014,145,NCAATourney,0,1,1,3124,3246,90,72,18,162,N,1,0,0,0,0,0,Z02,2.0,Z,Z03,3.0,Z,32,67,4,10,22,27,15,32,23,9,6,4,17,24,69,3,12,21,26,16,23,10,8,5,4,25,25907,True
W_2014_145_3140_3163,W,2014,145,NCAATourney,0,1,1,3163,3140,70,51,19,121,N,1,0,0,0,0,0,W01,1.0,W,W12,12.0,W,26,66,3,19,15,23,20,27,13,10,11,10,9,21,57,6,20,3,7,12,26,12,18,3,6,19,25908,True
W_2014_145_3177_3401,W,2014,145,NCAATourney,0,1,1,3401,3177,84,65,19,149,N,1,0,0,0,0,0,W03,3.0,W,W07,7.0,W,33,55,0,2,18,27,8,30,13,18,10,3,21,25,62,4,20,11,18,11,18,12,17,5,5,21,25909,True
W_2014_145_3323_3329,W,2014,145,NCAATourney,0,1,1,3323,3329,89,72,17,161,N,1,0,0,0,0,0,Z01,1.0,Z,Z05,5.0,Z,34,67,3,8,18,26,15,31,18,12,8,10,13,29,71,4,14,10,12,13,23,15,13,7,6,22,25910,True
W_2014_146_3257_3261,W,2014,146,NCAATourney,0,1,1,3257,3261,73,47,26,120,N,1,0,0,0,0,0,Y03,3.0,Y,Y07,7.0,Y,25,63,12,30,11,16,10,36,21,10,4,4,19,16,67,1,9,14,19,19,29,2,12,7,2,17,25911,True
W_2014_146_3268_3397,W,2014,146,NCAATourney,0,1,1,3268,3397,73,62,11,135,N,1,0,0,0,0,0,Y04,4.0,Y,Y01,1.0,Y,27,70,5,18,14,19,19,23,9,16,13,0,25,19,53,4,11,20,27,14,26,7,22,7,5,18,25912,True
W_2014_146_3314_3376,W,2014,146,NCAATourney,0,1,1,3314,3376,65,58,7,123,N,1,0,0,0,0,0,X04,4.0,X,X01,1.0,X,24,58,4,14,13,18,11,24,11,12,7,4,15,23,61,4,12,8,10,13,22,12,13,5,5,19,25913,True
W_2014_146_3336_3390,W,2014,146,NCAATourney,0,1,1,3390,3336,82,57,25,139,N,1,0,0,0,0,0,X02,2.0,X,X03,3.0,X,30,64,5,19,17,21,13,28,14,9,8,1,14,21,58,4,12,11,16,10,23,6,15,7,4,18,25914,True
W_2014_147_3124_3323,W,2014,147,NCAATourney,0,1,1,3323,3124,88,69,19,157,H,0,1,0,0,1,0,Z01,1.0,Z,Z02,2.0,Z,28,66,2,11,30,33,14,32,13,11,8,4,19,24,71,6,17,15,18,18,26,13,17,3,3,27,25915,True
W_2014_147_3163_3401,W,2014,147,NCAATourney,0,1,1,3163,3401,69,54,15,123,N,1,0,0,0,0,0,W01,1.0,W,W03,3.0,W,27,56,7,18,8,9,7,30,20,10,5,10,13,24,68,2,9,4,9,17,23,9,9,4,2,12,25916,True
W_2014_148_3257_3268,W,2014,148,NCAATourney,0,1,1,3268,3257,76,73,3,149,A,0,0,1,1,0,0,Y04,4.0,Y,Y03,3.0,Y,23,54,5,20,25,28,8,30,10,25,13,3,17,27,69,8,24,11,13,13,23,15,21,18,1,21,25917,True
W_2014_148_3314_3390,W,2014,148,NCAATourney,0,1,1,3390,3314,74,65,9,139,H,0,1,0,0,1,0,X02,2.0,X,X04,4.0,X,29,58,9,20,7,11,6,28,14,13,5,3,12,25,60,9,22,6,9,8,24,10,13,4,2,17,25918,True
W_2014_153_3163_3390,W,2014,153,NCAATourney,0,1,1,3163,3390,75,56,19,131,N,1,0,0,0,0,0,W01,1.0,W,X02,2.0,X,27,54,4,15,17,24,10,25,15,8,10,5,10,21,55,6,25,8,10,10,23,14,13,5,2,16,25919,True
W_2014_153_3268_3323,W,2014,153,NCAATourney,0,1,1,3323,3268,87,61,26,148,N,1,0,0,0,0,0,Z01,1.0,Z,Y04,4.0,Y,32,63,3,10,20,28,19,31,15,16,5,2,16,22,54,3,12,14,20,4,17,16,13,11,3,22,25920,True
W_2014_155_3163_3323,W,2014,155,NCAATourney,0,1,1,3163,3323,79,58,21,137,N,1,0,0,0,0,0,W01,1.0,W,Z01,1.0,Z,34,73,4,19,7,15,22,32,25,15,5,6,12,22,62,6,19,8,10,9,22,15,13,7,4,14,25921,True
W_2015_137_3107_3181,W,2015,137,NCAATourney,0,1,1,3181,3107,54,52,2,106,N,1,0,0,0,0,0,X04,4.0,X,X13,13.0,X,20,45,7,12,7,15,13,34,13,27,8,11,13,19,63,4,15,10,14,14,17,14,14,16,1,17,31136,True
W_2015_137_3110_3234,W,2015,137,NCAATourney,0,1,1,3234,3110,75,67,8,142,N,1,0,0,0,0,0,Z03,3.0,Z,Z14,14.0,Z,25,51,9,16,16,18,5,21,14,9,6,2,10,24,55,12,28,7,8,10,22,18,14,7,4,15,31137,True
W_2015_137_3116_3321,W,2015,137,NCAATourney,0,1,1,3116,3321,57,55,2,112,N,1,0,0,0,0,0,Z10,10.0,Z,Z07,7.0,Z,21,66,4,17,11,19,20,22,18,10,10,4,11,22,49,4,11,7,8,6,31,18,19,6,4,17,31138,True
W_2015_137_3124_3322,W,2015,137,NCAATourney,0,1,1,3124,3322,77,36,41,113,N,1,0,0,0,0,0,Z02,2.0,Z,Z15,15.0,Z,30,61,2,7,15,20,14,39,23,5,5,8,5,14,59,6,33,2,2,6,20,12,8,2,1,11,31139,True
W_2015_137_3143_3455,W,2015,137,NCAATourney,0,1,1,3143,3455,78,66,12,144,N,1,0,0,0,0,0,W04,4.0,W,W13,13.0,W,28,54,5,15,17,25,9,29,17,15,5,1,15,24,59,6,19,12,15,6,21,9,13,6,0,14,31140,True
W_2015_137_3173_3235,W,2015,137,NCAATourney,0,1,1,3173,3235,78,66,12,144,N,1,0,0,0,0,0,W07,7.0,W,W10,10.0,W,28,58,5,14,17,26,7,29,10,7,7,6,20,23,60,7,28,13,18,7,28,12,12,3,1,20,31141,True
W_2015_137_3177_3278,W,2015,137,NCAATourney,0,1,1,3177,3278,79,72,7,151,N,1,0,0,0,0,0,Z09,9.0,Z,Z08,8.0,Z,29,72,8,34,13,15,13,17,20,11,14,2,16,26,52,5,15,15,19,12,32,15,28,9,2,15,31142,True
W_2015_137_3203_3211,W,2015,137,NCAATourney,0,1,1,3211,3203,82,69,13,151,N,1,0,0,0,0,0,X11,11.0,X,X06,6.0,X,22,52,9,18,29,34,10,29,16,17,10,7,25,22,75,5,19,20,32,29,22,14,19,10,5,24,31143,True
W_2015_137_3246_3398,W,2015,137,NCAATourney,0,1,1,3246,3398,97,52,45,149,N,1,0,0,0,0,0,W02,2.0,W,W15,15.0,W,29,59,8,19,31,42,16,36,17,17,18,7,19,18,69,7,24,9,13,15,19,12,26,9,1,27,31144,True
W_2015_137_3274_3449,W,2015,137,NCAATourney,0,1,1,3274,3449,86,80,6,166,N,1,0,0,0,0,0,Z11,11.0,Z,Z06,6.0,Z,27,61,7,12,25,40,12,34,9,4,4,3,19,28,69,10,29,14,19,10,30,17,6,2,1,23,31145,True
W_2015_137_3280_3408,W,2015,137,NCAATourney,0,1,1,3280,3408,57,47,10,104,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,20,56,2,11,15,21,16,27,11,16,8,8,22,13,47,5,18,16,25,13,21,10,20,10,4,20,31146,True
W_2015_137_3285_3323,W,2015,137,NCAATourney,0,1,1,3323,3285,77,43,34,120,N,1,0,0,0,0,0,Z01,1.0,Z,Z16,16.0,Z,33,53,2,8,9,17,6,32,20,14,10,5,12,19,62,2,21,3,5,12,20,11,17,7,3,17,31147,True
W_2015_137_3304_3393,W,2015,137,NCAATourney,0,1,1,3393,3304,72,69,3,141,N,1,0,0,0,0,0,Y08,8.0,Y,Y09,9.0,Y,28,69,6,21,10,21,17,25,14,8,10,4,18,25,58,7,21,12,18,13,28,15,19,3,7,20,31148,True
W_2015_137_3333_3355,W,2015,137,NCAATourney,0,1,1,3333,3355,74,62,12,136,N,1,0,0,0,0,0,X03,3.0,X,X14,14.0,X,24,54,7,19,19,26,8,30,16,12,9,9,15,26,60,4,18,6,11,8,23,11,12,6,3,22,31149,True
W_2015_137_3366_3376,W,2015,137,NCAATourney,0,1,1,3376,3366,81,48,33,129,N,1,0,0,0,0,0,Y01,1.0,Y,Y16,16.0,Y,34,53,3,11,10,15,12,21,23,15,10,5,20,17,51,2,9,12,19,14,10,4,15,8,2,17,31150,True
W_2015_137_3400_3443,W,2015,137,NCAATourney,0,1,1,3400,3443,66,64,2,130,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,28,59,1,13,9,13,16,33,15,19,2,3,15,21,64,12,33,10,15,9,19,13,9,6,3,13,31151,True
W_2015_138_3106_3199,W,2015,138,NCAATourney,0,1,1,3199,3106,91,49,42,140,N,1,0,0,0,0,0,Y02,2.0,Y,Y15,15.0,Y,31,59,4,9,25,29,12,25,22,15,18,5,9,18,56,7,18,6,9,14,17,9,32,7,3,22,31152,True
W_2015_138_3113_3325,W,2015,138,NCAATourney,0,1,1,3113,3325,74,55,19,129,N,1,0,0,0,0,0,Y03,3.0,Y,Y14,14.0,Y,25,45,8,16,16,25,8,23,19,17,13,6,19,19,51,4,16,13,21,14,17,11,18,8,6,18,31153,True
W_2015_138_3114_3401,W,2015,138,NCAATourney,0,1,1,3114,3401,69,60,9,129,N,1,0,0,0,0,0,Y11,11.0,Y,Y06,6.0,Y,25,55,6,13,13,20,12,24,20,9,6,2,14,22,58,2,8,14,17,14,22,13,12,4,6,20,31154,True
W_2015_138_3129_3397,W,2015,138,NCAATourney,0,1,1,3397,3129,72,61,11,133,N,1,0,0,0,0,0,X02,2.0,X,X15,15.0,X,26,62,5,13,15,21,18,28,17,13,8,3,14,23,57,9,25,6,7,7,21,13,13,7,3,16,31155,True
W_2015_138_3140_3257,W,2015,138,NCAATourney,0,1,1,3257,3140,86,53,33,139,N,1,0,0,0,0,0,W03,3.0,W,W14,14.0,W,28,61,3,15,27,34,12,21,19,12,24,6,19,21,48,1,11,10,14,7,23,10,30,4,2,23,31156,True
W_2015_138_3151_3338,W,2015,138,NCAATourney,0,1,1,3338,3151,51,40,11,91,N,1,0,0,0,0,0,X10,10.0,X,X07,7.0,X,19,43,1,9,12,15,5,31,12,14,5,6,11,17,65,4,23,2,3,18,19,6,10,4,3,11,31157,True
W_2015_138_3163_3383,W,2015,138,NCAATourney,0,1,1,3163,3383,89,33,56,122,N,1,0,0,0,0,0,W01,1.0,W,W16,16.0,W,40,57,5,13,4,8,10,34,26,13,6,9,8,13,60,7,28,0,0,11,10,7,14,6,1,12,31158,True
W_2015_138_3169_3390,W,2015,138,NCAATourney,0,1,1,3390,3169,73,60,13,133,N,1,0,0,0,0,0,Z04,4.0,Z,Z13,13.0,Z,25,49,4,11,19,25,6,30,11,14,5,6,9,25,69,6,24,4,5,14,19,6,12,8,3,19,31159,True
W_2015_138_3195_3329,W,2015,138,NCAATourney,0,1,1,3195,3329,75,67,8,142,N,1,0,0,0,0,0,Y07,7.0,Y,Y10,10.0,Y,28,62,11,32,8,14,5,27,13,7,6,2,14,23,62,8,15,13,14,12,32,10,14,3,2,11,31160,True
W_2015_138_3241_3326,W,2015,138,NCAATourney,0,1,1,3326,3241,90,80,10,170,N,1,0,0,0,0,0,Y05,5.0,Y,Y12,12.0,Y,30,62,4,16,26,34,6,35,16,13,9,7,17,30,79,11,29,9,10,13,31,19,15,6,4,23,31161,True
W_2015_138_3251_3314,W,2015,138,NCAATourney,0,1,1,3314,3251,71,65,6,136,N,1,0,0,0,0,0,Y04,4.0,Y,Y13,13.0,Y,28,57,4,9,11,20,9,26,18,15,10,7,20,24,69,3,18,14,23,24,28,8,16,7,0,20,31162,True
W_2015_138_3261_3378,W,2015,138,NCAATourney,0,1,1,3378,3261,73,64,9,137,N,1,0,0,0,0,0,W06,6.0,W,W11,11.0,W,24,65,3,17,22,29,19,26,13,13,9,7,13,26,67,3,13,9,12,16,26,10,16,10,5,21,31163,True
W_2015_138_3268_3308,W,2015,138,NCAATourney,0,1,1,3268,3308,75,57,18,132,N,1,0,0,0,0,0,X01,1.0,X,X16,16.0,X,26,53,5,17,18,21,13,32,16,20,7,3,7,22,58,5,21,8,9,4,16,9,11,13,4,18,31164,True
W_2015_138_3328_3346,W,2015,138,NCAATourney,0,1,1,3328,3346,111,84,27,195,N,1,0,0,0,0,0,Z05,5.0,Z,Z12,12.0,Z,40,72,13,29,18,24,15,33,27,13,5,2,25,23,66,12,29,26,33,13,19,11,11,7,1,21,31165,True
W_2015_138_3343_3453,W,2015,138,NCAATourney,0,1,1,3343,3453,80,70,10,150,N,1,0,0,0,0,0,X08,8.0,X,X09,9.0,X,25,55,9,16,21,26,17,32,18,19,3,2,12,27,66,8,27,8,10,8,14,17,7,8,2,21,31166,True
W_2015_138_3353_3371,W,2015,138,NCAATourney,0,1,1,3353,3371,79,66,13,145,N,1,0,0,0,0,0,W08,8.0,W,W09,9.0,W,26,55,7,13,20,29,12,33,15,20,6,4,23,23,64,8,23,12,23,14,19,15,15,8,3,24,31167,True
W_2015_139_3116_3124,W,2015,139,NCAATourney,0,1,1,3124,3116,73,44,29,117,N,1,0,0,0,0,0,Z02,2.0,Z,Z10,10.0,Z,24,49,4,10,21,28,13,32,22,16,8,11,18,15,61,2,16,12,19,17,15,11,9,10,1,20,31168,True
W_2015_139_3143_3400,W,2015,139,NCAATourney,0,1,1,3400,3143,73,70,3,143,N,1,0,0,0,0,0,W05,5.0,W,W04,4.0,W,28,59,1,8,16,22,9,26,15,14,9,3,18,24,60,11,25,11,16,12,22,16,20,6,1,17,31169,True
W_2015_139_3173_3246,W,2015,139,NCAATourney,0,1,1,3173,3246,99,94,5,193,N,1,0,0,0,0,0,W07,7.0,W,W02,2.0,W,30,53,11,18,28,31,5,37,16,24,1,9,31,33,76,4,13,24,38,15,19,12,5,11,4,25,31170,True
W_2015_139_3177_3323,W,2015,139,NCAATourney,0,1,1,3323,3177,79,67,12,146,N,1,0,0,0,0,0,Z01,1.0,Z,Z09,9.0,Z,29,64,7,15,14,18,15,36,19,18,8,6,10,25,70,10,34,7,9,10,22,15,12,6,2,17,31171,True
W_2015_139_3181_3280,W,2015,139,NCAATourney,0,1,1,3181,3280,64,56,8,120,N,1,0,0,0,0,0,X04,4.0,X,X05,5.0,X,24,46,4,11,12,27,12,30,16,17,5,7,16,18,59,10,31,10,13,12,19,11,11,5,9,24,31172,True
W_2015_139_3211_3333,W,2015,139,NCAATourney,0,1,1,3211,3333,76,64,12,140,N,1,0,0,0,0,0,X11,11.0,X,X03,3.0,X,29,58,2,9,16,21,15,22,10,13,11,2,14,21,51,9,27,13,20,11,19,13,18,8,4,19,31173,True
W_2015_139_3234_3274,W,2015,139,NCAATourney,0,1,1,3234,3274,88,70,18,158,N,1,0,0,0,0,0,Z03,3.0,Z,Z11,11.0,Z,30,57,5,9,23,33,12,32,17,14,6,3,14,29,73,5,21,7,11,14,21,10,14,8,3,24,31174,True
W_2015_139_3376_3393,W,2015,139,NCAATourney,0,1,1,3376,3393,97,68,29,165,N,1,0,0,0,0,0,Y01,1.0,Y,Y08,8.0,Y,32,58,8,19,25,31,9,31,20,12,5,4,19,21,63,8,26,18,23,13,22,8,13,3,4,24,31175,True
W_2015_140_3113_3114,W,2015,140,NCAATourney,0,1,1,3113,3114,57,54,3,111,N,1,0,0,0,0,0,Y03,3.0,Y,Y11,11.0,Y,21,56,2,10,13,15,18,23,16,17,4,2,9,25,60,1,9,3,4,13,19,12,15,11,2,18,31176,True
W_2015_140_3163_3353,W,2015,140,NCAATourney,0,1,1,3163,3353,91,55,36,146,N,1,0,0,0,0,0,W01,1.0,W,W08,8.0,W,32,66,11,24,16,22,16,37,23,16,9,5,10,25,73,1,9,4,6,11,19,7,14,5,2,17,31177,True
W_2015_140_3195_3199,W,2015,140,NCAATourney,0,1,1,3199,3195,65,47,18,112,N,1,0,0,0,0,0,Y02,2.0,Y,Y07,7.0,Y,25,54,5,18,10,14,11,35,12,17,4,2,14,17,55,7,25,6,9,4,19,11,11,7,4,12,31178,True
W_2015_140_3257_3378,W,2015,140,NCAATourney,0,1,1,3257,3378,60,52,8,112,N,1,0,0,0,0,0,W03,3.0,W,W06,6.0,W,22,66,4,11,12,14,20,25,13,11,8,7,17,17,48,7,17,11,13,7,25,9,16,5,8,15,31179,True
W_2015_140_3268_3343,W,2015,140,NCAATourney,0,1,1,3268,3343,85,70,15,155,N,1,0,0,0,0,0,X01,1.0,X,X08,8.0,X,31,58,12,20,11,15,11,24,14,12,2,2,11,29,63,4,17,8,10,11,18,11,9,9,2,13,31180,True
W_2015_140_3314_3326,W,2015,140,NCAATourney,0,1,1,3314,3326,86,84,2,170,N,1,0,0,0,0,0,Y04,4.0,Y,Y05,5.0,Y,34,73,8,17,10,16,13,32,19,16,6,4,19,32,69,5,20,15,16,6,28,14,12,11,1,16,31181,True
W_2015_140_3328_3390,W,2015,140,NCAATourney,0,1,1,3390,3328,86,76,10,162,N,1,0,0,0,0,0,Z04,4.0,Z,Z05,5.0,Z,24,46,8,17,30,38,8,31,10,20,5,7,21,28,72,6,23,14,19,16,20,11,13,9,1,28,31182,True
W_2015_140_3338_3397,W,2015,140,NCAATourney,0,1,1,3397,3338,77,67,10,144,N,1,0,0,0,0,0,X02,2.0,X,X10,10.0,X,27,67,5,13,18,24,21,25,17,13,5,3,13,25,58,4,13,13,19,9,20,8,12,8,6,19,31183,True
W_2015_144_3113_3199,W,2015,144,NCAATourney,0,1,1,3199,3113,66,65,1,131,N,1,0,0,0,0,0,Y02,2.0,Y,Y03,3.0,Y,28,57,3,6,7,12,12,18,10,20,11,3,18,21,43,5,12,18,22,6,20,12,23,11,2,15,31184,True
W_2015_144_3124_3234,W,2015,144,NCAATourney,0,1,1,3124,3234,81,66,15,147,N,1,0,0,0,0,0,Z02,2.0,Z,Z03,3.0,Z,31,66,3,10,16,18,14,31,22,8,3,5,9,28,69,7,23,3,7,12,23,15,9,4,6,17,31185,True
W_2015_144_3314_3376,W,2015,144,NCAATourney,0,1,1,3376,3314,67,65,2,132,N,1,0,0,0,0,0,Y01,1.0,Y,Y04,4.0,Y,20,46,7,16,20,28,8,29,14,15,4,5,17,23,62,4,13,15,20,13,23,9,9,8,4,22,31186,True
W_2015_144_3323_3390,W,2015,144,NCAATourney,0,1,1,3323,3390,81,60,21,141,N,1,0,0,0,0,0,Z01,1.0,Z,Z04,4.0,Z,32,65,4,9,13,13,11,28,11,9,9,4,12,23,65,5,15,9,13,17,22,10,14,6,4,11,31187,True
W_2015_145_3163_3400,W,2015,145,NCAATourney,0,1,1,3163,3400,105,54,51,159,N,1,0,0,0,0,0,W01,1.0,W,W05,5.0,W,39,70,13,31,14,15,14,28,22,6,13,10,14,22,64,3,13,7,10,17,18,13,18,2,5,14,31188,True
W_2015_145_3173_3257,W,2015,145,NCAATourney,0,1,1,3173,3257,82,66,16,148,N,1,0,0,0,0,0,W07,7.0,W,W03,3.0,W,27,53,2,10,26,30,10,31,8,19,5,7,19,23,73,1,15,19,23,22,17,11,11,10,2,24,31189,True
W_2015_145_3181_3268,W,2015,145,NCAATourney,0,1,1,3268,3181,65,55,10,120,N,1,0,0,0,0,0,X01,1.0,X,X04,4.0,X,23,52,8,19,11,13,11,22,17,13,4,2,10,21,50,3,9,10,10,6,18,8,14,8,1,15,31190,True
W_2015_145_3211_3397,W,2015,145,NCAATourney,0,1,1,3397,3211,73,69,4,142,N,1,0,0,0,0,1,X02,2.0,X,X11,11.0,X,23,71,6,19,21,22,21,22,8,11,5,3,18,28,61,4,9,9,13,15,28,14,17,5,7,21,31191,True
W_2015_146_3124_3323,W,2015,146,NCAATourney,0,1,1,3323,3124,77,68,9,145,N,1,0,0,0,0,0,Z01,1.0,Z,Z02,2.0,Z,30,63,5,7,12,24,16,27,16,11,6,7,12,29,69,3,9,7,9,14,24,19,11,8,1,18,31192,True
W_2015_146_3199_3376,W,2015,146,NCAATourney,0,1,1,3376,3199,80,74,6,154,N,1,0,0,0,0,0,Y01,1.0,Y,Y02,2.0,Y,30,49,2,5,18,27,7,21,14,12,6,5,18,25,59,8,16,16,21,16,17,13,12,4,1,26,31193,True
W_2015_147_3163_3173,W,2015,147,NCAATourney,0,1,1,3163,3173,91,70,21,161,N,1,0,0,0,0,0,W01,1.0,W,W07,7.0,W,34,69,9,20,14,19,18,23,13,10,7,5,10,28,62,10,19,4,5,10,21,12,16,4,5,16,31194,True
W_2015_147_3268_3397,W,2015,147,NCAATourney,0,1,1,3268,3397,58,48,10,106,N,1,0,0,0,0,0,X01,1.0,X,X02,2.0,X,21,53,5,12,11,13,11,30,11,13,3,5,10,22,68,4,22,0,1,17,23,9,11,8,4,16,31195,True
W_2015_153_3163_3268,W,2015,153,NCAATourney,0,1,1,3163,3268,81,58,23,139,N,1,0,0,0,0,0,W01,1.0,W,X01,1.0,X,29,54,8,22,15,18,10,25,17,9,5,7,13,24,59,5,19,5,6,11,17,13,13,4,1,17,31196,True
W_2015_153_3323_3376,W,2015,153,NCAATourney,0,1,1,3323,3376,66,65,1,131,N,1,0,0,0,0,0,Z01,1.0,Z,Y01,1.0,Y,26,64,2,5,12,14,10,27,16,10,7,6,17,28,65,2,12,7,16,16,29,13,13,7,6,13,31197,True
W_2015_155_3163_3323,W,2015,155,NCAATourney,0,1,1,3163,3323,63,53,10,116,N,1,0,0,0,0,0,W01,1.0,W,Z01,1.0,Z,25,61,8,23,5,7,11,23,13,12,10,6,10,21,63,3,11,8,8,19,26,11,17,5,4,9,31198,True
W_2016_137_3107_3196,W,2016,137,NCAATourney,0,1,1,3107,3196,61,59,2,120,A,0,0,1,1,0,0,Z12,12.0,Z,Z05,5.0,Z,25,50,1,4,10,16,6,22,12,20,11,2,20,19,54,3,19,18,25,18,21,11,25,10,3,19,36408,True
W_2016_137_3113_3308,W,2016,137,NCAATourney,0,1,1,3113,3308,74,52,22,126,H,0,1,0,0,1,0,Z02,2.0,Z,Z15,15.0,Z,30,57,7,15,7,10,10,24,18,18,13,4,18,19,56,4,20,10,14,14,18,5,21,10,3,18,36409,True
W_2016_137_3119_3393,W,2016,137,NCAATourney,0,1,1,3393,3119,73,56,17,129,H,0,1,0,0,1,0,Z04,4.0,Z,Z13,13.0,Z,25,70,6,30,17,22,23,23,9,14,12,6,22,20,55,6,22,10,18,16,23,15,23,11,4,23,36410,True
W_2016_137_3120_3385,W,2016,137,NCAATourney,0,1,1,3120,3385,68,57,11,125,N,1,0,0,0,0,0,X09,9.0,X,X08,8.0,X,27,58,3,12,11,22,15,19,17,17,13,4,17,22,46,5,10,8,13,7,21,11,25,4,0,19,36411,True
W_2016_137_3124_3225,W,2016,137,NCAATourney,0,1,1,3124,3225,89,59,30,148,H,0,1,0,0,1,0,X01,1.0,X,X16,16.0,X,37,74,9,22,6,9,18,36,27,12,4,9,8,24,72,9,43,2,5,13,18,14,9,5,1,9,36412,True
W_2016_137_3125_3277,W,2016,137,NCAATourney,0,1,1,3277,3125,74,60,14,134,N,1,0,0,0,0,0,W04,4.0,W,W13,13.0,W,31,66,5,13,7,10,12,27,10,10,5,3,15,22,56,6,18,10,14,7,25,12,9,4,2,12,36413,True
W_2016_137_3138_3326,W,2016,137,NCAATourney,0,1,1,3326,3138,88,69,19,157,H,0,1,0,0,1,0,Z03,3.0,Z,Z14,14.0,Z,33,63,8,17,14,26,9,36,19,15,6,10,19,22,74,9,28,16,22,19,28,11,16,4,2,24,36414,True
W_2016_137_3146_3257,W,2016,137,NCAATourney,0,1,1,3257,3146,87,60,27,147,H,0,1,0,0,1,0,X03,3.0,X,X14,14.0,X,34,62,3,10,16,21,11,30,22,10,7,6,14,23,70,7,20,7,10,18,20,14,11,3,1,17,36415,True
W_2016_137_3151_3280,W,2016,137,NCAATourney,0,1,1,3280,3151,60,50,10,110,H,0,1,0,0,1,0,W05,5.0,W,W12,12.0,W,21,63,3,12,15,20,24,20,10,17,6,4,19,20,51,2,13,8,9,8,21,9,19,6,2,18,36416,True
W_2016_137_3177_3241,W,2016,137,NCAATourney,0,1,1,3177,3241,97,67,30,164,N,1,0,0,0,0,0,X06,6.0,X,X11,11.0,X,37,69,11,21,12,20,15,40,24,12,5,2,19,22,72,4,17,19,28,16,23,7,7,5,6,19,36417,True
W_2016_137_3203_3243,W,2016,137,NCAATourney,0,1,1,3243,3203,56,51,5,107,N,1,0,0,0,0,0,Z09,9.0,Z,Z08,8.0,Z,21,55,4,16,10,21,9,24,18,15,7,10,23,15,58,0,10,21,27,19,31,12,21,4,11,20,36418,True
W_2016_137_3239_3376,W,2016,137,NCAATourney,0,1,1,3376,3239,77,41,36,118,H,0,1,0,0,1,0,Z01,1.0,Z,Z16,16.0,Z,29,64,3,15,16,24,14,30,13,10,14,4,10,14,50,4,12,9,9,5,25,6,21,4,5,23,36419,True
W_2016_137_3329_3382,W,2016,137,NCAATourney,0,1,1,3382,3329,65,54,11,119,N,1,0,0,0,0,0,X10,10.0,X,X07,7.0,X,23,46,6,16,13,18,5,28,12,18,10,2,23,15,44,6,15,18,29,6,22,12,17,6,4,18,36420,True
W_2016_137_3333_3407,W,2016,137,NCAATourney,0,1,1,3333,3407,73,31,42,104,H,0,1,0,0,1,0,X02,2.0,X,X15,15.0,X,29,69,5,23,10,16,14,51,24,18,11,8,5,12,74,3,22,4,9,12,30,6,14,7,5,18,36421,True
W_2016_137_3343_3452,W,2016,137,NCAATourney,0,1,1,3452,3343,74,65,9,139,N,1,0,0,0,0,0,Z06,6.0,Z,Z11,11.0,Z,24,61,6,22,20,25,11,27,14,9,9,8,15,26,61,5,18,8,11,9,28,11,13,3,5,23,36422,True
W_2016_137_3397_3453,W,2016,137,NCAATourney,0,1,1,3397,3453,59,53,6,112,N,1,0,0,0,0,0,Z07,7.0,Z,Z10,10.0,Z,21,55,3,12,14,19,10,28,13,10,4,3,16,20,60,3,17,10,12,14,26,6,11,7,1,18,36423,True
