GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order
W_2021_103_3186_3286,W,2021,103,RegularSeason,1,0,1,3286,3186,76,64,12,140,A,0,0,1,1,0,0,,,,,,,28,66,10,24,10,11,8,24,16,12,9,0,14,24,59,7,28,9,10,8,23,14,17,8,3,12,59998
W_2021_103_3187_3396,W,2021,103,RegularSeason,1,0,1,3396,3187,58,57,1,115,H,0,1,0,0,1,0,,,,,,,19,52,4,16,16,21,8,17,15,18,8,3,18,20,53,3,18,14,18,10,21,14,19,11,6,17,59999
W_2021_103_3188_3240,W,2021,103,RegularSeason,1,0,1,3240,3188,86,42,44,128,H,0,1,0,0,1,0,,,,,,,28,66,14,34,16,21,12,30,16,9,4,4,17,15,52,3,11,9,21,5,22,8,16,3,2,23,60000
W_2021_103_3191_3260,W,2021,103,RegularSeason,1,0,1,3260,3191,61,31,30,92,A,0,0,1,1,0,0,,,,,,,22,62,8,30,9,14,11,36,17,16,11,6,16,9,52,1,16,12,19,10,31,4,22,4,4,14,60001
W_2021_103_3192_3447,W,2021,103,RegularSeason,1,0,1,3192,3447,50,48,2,98,H,0,1,0,0,1,0,,,,,,,19,45,3,11,9,15,7,27,5,18,5,3,15,20,58,2,12,6,12,10,19,10,10,6,3,14,60002
W_2021_103_3193_3346,W,2021,103,RegularSeason,1,0,1,3346,3193,60,44,16,104,H,0,1,0,0,1,0,,,,,,,23,54,7,21,7,12,9,22,10,11,12,5,12,16,54,4,22,8,11,15,20,6,25,4,7,16,60003
W_2021_103_3194_3427,W,2021,103,RegularSeason,1,0,1,3194,3427,79,50,29,129,H,0,1,0,0,1,0,,,,,,,32,57,9,19,6,14,10,34,18,18,8,3,23,14,55,6,19,16,22,10,20,7,15,7,1,16,60004
W_2021_103_3195_3244,W,2021,103,RegularSeason,1,0,1,3195,3244,104,60,44,164,H,0,1,0,0,1,0,Z11,11.0,Z,,,,43,64,7,15,11,17,4,21,25,6,9,3,28,20,52,1,6,19,31,12,15,11,14,1,1,15,60005
W_2021_103_3198_3431,W,2021,103,RegularSeason,1,0,1,3431,3198,73,57,16,130,A,0,0,1,1,0,0,,,,,,,29,57,7,13,8,20,11,21,19,10,9,0,13,21,49,11,29,4,8,9,21,15,20,4,3,20,60006
W_2021_103_3202_3422,W,2021,103,RegularSeason,1,0,1,3422,3202,58,50,8,108,H,0,1,0,0,1,0,,,,,,,22,50,5,16,9,15,7,24,11,14,10,3,11,20,57,6,20,4,6,10,18,14,15,5,3,16,60007
W_2021_103_3204_3209,W,2021,103,RegularSeason,1,0,1,3209,3204,71,66,5,137,H,0,1,0,0,1,0,,,,,,,23,55,6,16,19,27,8,15,11,14,11,4,20,22,65,6,24,16,19,17,24,11,18,4,8,22,60008
W_2021_103_3211_3365,W,2021,103,RegularSeason,1,0,1,3211,3365,67,50,17,117,H,0,1,0,0,1,0,Y05,5.0,Y,,,,28,65,4,18,7,8,16,22,15,11,4,3,12,19,48,4,15,8,11,2,16,6,12,5,1,17,60009
W_2021_103_3212_3411,W,2021,103,RegularSeason,1,0,1,3212,3411,65,46,19,111,H,0,1,0,0,1,0,,,,,,,23,62,6,17,13,19,20,26,17,14,6,4,17,18,62,2,10,8,13,14,20,9,14,7,3,14,60010
W_2021_103_3213_3430,W,2021,103,RegularSeason,1,0,1,3213,3430,72,62,10,134,A,0,0,1,1,0,0,,,,W16,16.0,W,26,56,9,21,11,12,9,19,19,13,10,4,17,21,46,9,18,11,17,7,21,20,17,5,1,15,60011
W_2021_103_3218_3364,W,2021,103,RegularSeason,1,0,1,3364,3218,72,50,22,122,H,0,1,0,0,1,0,,,,,,,26,68,6,27,14,17,12,34,13,10,8,4,22,18,57,1,13,13,22,10,31,8,17,3,2,18,60012
W_2021_103_3219_3347,W,2021,103,RegularSeason,1,0,1,3219,3347,79,58,21,137,A,0,0,1,1,0,0,Z16,16.0,Z,,,,28,59,14,29,9,14,6,24,17,15,4,0,18,17,53,4,20,20,21,6,25,5,16,5,3,18,60013
W_2021_103_3222_3272,W,2021,103,RegularSeason,1,0,1,3222,3272,71,50,21,121,H,0,1,0,0,1,0,,,,,,,30,69,5,27,6,8,9,28,18,14,14,2,14,20,59,5,20,5,8,6,27,7,21,8,2,11,60014
W_2021_103_3223_3249,W,2021,103,RegularSeason,1,0,1,3249,3223,83,54,29,137,H,0,1,0,0,1,0,,,,,,,32,62,4,8,15,21,16,31,17,12,2,4,14,18,60,5,17,13,21,14,13,9,13,6,4,17,60015
W_2021_103_3225_3226,W,2021,103,RegularSeason,1,0,1,3225,3226,73,56,17,129,H,0,1,0,0,1,0,,,,Z13,13.0,Z,23,57,8,28,19,26,10,29,13,10,5,3,10,24,64,1,11,7,11,10,24,8,11,6,2,18,60016
W_2021_103_3227_3453,W,2021,103,RegularSeason,1,0,1,3453,3227,70,45,25,115,H,0,1,0,0,1,0,,,,,,,28,66,7,17,7,10,15,30,22,13,15,1,14,17,61,9,26,2,4,12,23,11,18,8,4,11,60017
W_2021_103_3229_3283,W,2021,103,RegularSeason,1,0,1,3283,3229,73,72,1,145,A,0,0,1,1,0,0,W05,5.0,W,,,,28,65,6,19,11,16,11,24,15,12,9,3,19,29,54,5,12,9,13,3,29,5,16,6,2,17,60018
W_2021_103_3230_3309,W,2021,103,RegularSeason,1,0,1,3230,3309,60,57,3,117,H,0,1,0,0,1,0,,,,,,,21,49,6,15,12,16,5,18,15,12,6,0,11,23,52,3,12,8,9,8,23,11,16,3,2,15,60019
W_2021_103_3233_3264,W,2021,103,RegularSeason,1,0,1,3264,3233,64,48,16,112,H,0,1,0,0,1,0,,,,,,,28,65,5,16,3,3,16,24,21,16,10,5,9,20,52,6,22,2,2,3,16,13,16,8,4,9,60020
W_2021_103_3235_3395,W,2021,103,RegularSeason,1,0,1,3235,3395,92,81,11,173,H,0,1,0,0,1,0,Y07,7.0,Y,,,,29,58,15,33,19,20,3,25,14,13,6,2,13,29,58,9,22,14,20,5,22,15,11,8,1,21,60021
W_2021_103_3237_3464,W,2021,103,RegularSeason,1,0,1,3237,3464,64,53,11,117,H,0,1,0,0,1,0,,,,,,,21,49,5,14,17,23,10,28,15,12,7,0,14,20,52,8,25,5,6,4,22,14,12,5,3,21,60022
W_2021_103_3239_3252,W,2021,103,RegularSeason,1,0,1,3252,3239,66,55,11,121,H,0,1,0,0,1,0,,,,,,,25,63,7,22,9,13,10,39,16,12,6,3,19,18,65,10,36,9,21,11,26,12,14,6,2,19,60023
W_2021_103_3242_3243,W,2021,103,RegularSeason,1,0,1,3243,3242,77,66,11,143,H,0,1,0,0,1,0,,,,,,,29,63,4,14,15,24,11,32,22,15,14,11,16,24,75,13,34,5,7,16,20,17,19,12,5,23,60024
W_2021_103_3251_3468,W,2021,103,RegularSeason,1,0,1,3251,3468,76,62,14,138,A,0,0,1,1,0,0,,,,,,,29,63,9,17,9,12,15,25,14,14,5,5,19,19,59,10,20,14,20,10,15,10,11,10,1,16,60025
W_2021_103_3253_3413,W,2021,103,RegularSeason,1,0,1,3413,3253,67,50,17,117,A,0,0,1,1,0,0,W12,12.0,W,,,,23,47,10,22,11,16,7,30,16,16,11,2,14,17,58,4,21,12,18,14,18,8,13,9,0,18,60026
W_2021_103_3254_3291,W,2021,103,RegularSeason,1,0,1,3291,3254,85,64,21,149,A,0,0,1,1,0,0,X15,15.0,X,,,,28,61,11,25,18,20,18,25,14,16,12,4,17,22,61,9,27,11,15,16,14,17,18,6,4,21,60027
W_2021_103_3256_3412,W,2021,103,RegularSeason,1,0,1,3256,3412,83,61,22,144,A,0,0,1,1,0,0,,,,,,,31,68,5,12,16,18,15,25,9,6,9,2,12,22,54,10,25,7,9,7,23,13,16,1,1,13,60028
W_2021_103_3258_3337,W,2021,103,RegularSeason,1,0,1,3337,3258,51,49,2,100,H,0,1,0,0,1,0,,,,,,,19,52,4,13,9,11,13,25,14,20,5,3,16,18,56,5,22,8,14,7,15,13,13,12,8,15,60029
W_2021_103_3259_3298,W,2021,103,RegularSeason,1,0,1,3298,3259,69,60,9,129,A,0,0,1,1,0,0,,,,,,,28,57,3,16,10,15,10,32,11,17,11,3,16,22,58,7,20,9,13,4,20,9,14,6,1,19,60030
W_2021_103_3262_3306,W,2021,103,RegularSeason,1,0,1,3262,3306,74,40,34,114,H,0,1,0,0,1,0,,,,,,,32,56,4,15,6,15,7,19,17,15,22,6,18,14,48,4,18,8,12,12,15,5,31,10,2,13,60031
W_2021_103_3263_3392,W,2021,103,RegularSeason,1,0,1,3392,3263,59,54,5,113,H,0,1,0,0,1,0,Y14,14.0,Y,,,,20,44,1,8,18,30,6,30,8,19,5,5,15,20,62,4,16,10,15,9,22,14,15,9,2,22,60032
W_2021_103_3265_3373,W,2021,103,RegularSeason,1,0,1,3265,3373,69,44,25,113,A,0,0,1,1,0,0,W15,15.0,W,,,,25,70,8,21,11,11,16,28,16,12,11,6,10,19,58,4,22,2,9,11,22,5,17,7,9,13,60033
W_2021_103_3266_3344,W,2021,103,RegularSeason,1,0,1,3266,3344,73,52,21,125,A,0,0,1,1,0,0,Z10,10.0,Z,,,,28,56,5,8,12,14,6,28,19,17,10,3,15,21,54,3,10,7,9,2,19,12,17,11,4,14,60034
W_2021_103_3270_3322,W,2021,103,RegularSeason,1,0,1,3270,3322,65,41,24,106,A,0,0,1,1,0,0,,,,,,,26,57,4,6,9,16,11,31,13,18,5,5,16,15,63,2,18,9,15,16,19,4,18,10,3,18,60035
W_2021_103_3277_3336,W,2021,103,RegularSeason,1,0,1,3277,3336,78,65,13,143,A,0,0,1,1,0,0,Y10,10.0,Y,,,,30,60,10,23,8,17,8,22,20,18,9,3,15,26,59,4,15,9,14,9,25,16,20,10,4,19,60036
W_2021_103_3282_3303,W,2021,103,RegularSeason,1,0,1,3282,3303,76,66,10,142,H,0,1,0,0,1,0,,,,,,,24,48,12,29,16,21,2,22,17,8,8,2,21,19,56,11,29,17,19,11,22,15,12,1,1,20,60037
W_2021_103_3284_3389,W,2021,103,RegularSeason,1,0,1,3389,3284,70,60,10,130,H,0,1,0,0,1,0,,,,,,,28,63,5,16,9,14,10,18,11,12,9,0,24,20,45,3,10,17,30,7,25,14,20,7,7,17,60038
W_2021_103_3285_3451,W,2021,103,RegularSeason,1,0,1,3285,3451,58,57,1,115,A,0,0,1,1,0,0,,,,,,,19,58,4,16,16,25,10,32,11,13,6,7,15,19,60,7,18,12,17,8,31,13,14,7,5,19,60039
W_2021_103_3293_3404,W,2021,103,RegularSeason,1,0,1,3404,3293,67,65,2,132,A,0,0,1,1,0,0,,,,,,,28,67,5,19,6,7,10,24,14,8,5,5,13,24,60,5,14,12,14,10,28,13,13,4,4,8,60040
W_2021_103_3297_3460,W,2021,103,RegularSeason,1,0,1,3460,3297,63,54,9,117,A,0,0,1,1,0,0,W13,13.0,W,,,,22,52,4,15,15,22,20,25,5,19,9,3,15,18,49,7,16,11,14,8,11,6,15,8,2,18,60041
W_2021_103_3299_3300,W,2021,103,RegularSeason,1,0,1,3299,3300,87,57,30,144,A,0,0,1,1,0,0,Y16,16.0,Y,,,,33,71,11,25,10,14,6,24,24,8,10,2,15,20,53,5,19,12,17,5,27,16,19,3,6,13,60042
W_2021_103_3308_3370,W,2021,103,RegularSeason,1,0,1,3370,3308,76,69,7,145,A,0,0,1,1,0,0,,,,,,,27,58,6,18,16,28,11,26,12,12,6,4,19,25,62,5,13,14,23,15,28,11,13,9,6,24,60043
W_2021_103_3310_3351,W,2021,103,RegularSeason,1,0,1,3310,3351,65,59,6,124,A,0,0,1,1,0,0,,,,,,,24,67,1,14,16,22,14,30,8,16,10,2,16,24,66,3,19,8,9,9,27,19,20,7,8,18,60044
W_2021_103_3311_3368,W,2021,103,RegularSeason,1,0,1,3368,3311,82,63,19,145,H,0,1,0,0,1,0,,,,,,,30,50,10,17,12,16,4,29,16,22,6,4,18,20,53,5,17,18,26,5,17,5,14,11,2,12,60045
W_2021_103_3315_3377,W,2021,103,RegularSeason,1,0,1,3377,3315,72,63,9,135,A,0,0,1,1,0,0,W11,11.0,W,,,,26,62,8,20,12,18,16,19,12,12,8,3,14,26,50,6,18,5,11,7,24,17,18,7,3,22,60046
W_2021_103_3317_3379,W,2021,103,RegularSeason,1,0,1,3317,3379,72,64,8,136,H,0,1,0,0,1,0,,,,,,,22,54,9,28,19,30,12,22,14,12,7,1,16,23,55,7,19,11,16,13,26,11,18,6,1,25,60047
W_2021_103_3318_3406,W,2021,103,RegularSeason,1,0,1,3406,3318,90,69,21,159,A,0,0,1,1,0,0,,,,,,,33,61,9,17,15,26,5,23,20,10,8,1,14,27,63,9,31,6,8,9,25,22,21,5,1,20,60048
W_2021_103_3324_3454,W,2021,103,RegularSeason,1,0,1,3454,3324,69,66,3,135,H,0,1,0,0,1,0,,,,,,,22,50,7,14,18,26,7,32,14,19,8,8,21,20,63,8,26,18,22,11,24,8,17,7,1,24,60049
W_2021_103_3325_3444,W,2021,103,RegularSeason,1,0,1,3325,3444,74,52,22,126,H,0,1,0,0,1,0,,,,,,,29,69,5,23,11,16,12,24,10,12,11,1,13,21,57,6,26,4,10,9,26,10,20,5,6,17,60050
W_2021_103_3328_3452,W,2021,103,RegularSeason,1,0,1,3328,3452,72,71,1,143,A,0,0,1,1,0,0,,,,X04,4.0,X,26,53,10,24,10,11,4,26,18,21,14,1,11,27,59,8,25,9,12,7,21,22,20,11,2,14,60051
W_2021_103_3329_3403,W,2021,103,RegularSeason,1,0,1,3329,3403,81,66,15,147,A,0,0,1,1,0,0,W08,8.0,W,,,,30,60,10,18,11,16,7,23,19,9,10,9,17,25,62,7,20,9,12,10,24,17,15,4,5,14,60052
W_2021_103_3331_3355,W,2021,103,RegularSeason,1,0,1,3355,3331,82,60,22,142,A,0,0,1,1,0,0,Z09,9.0,Z,,,,28,66,10,24,16,28,20,26,19,16,7,0,14,22,57,6,22,10,13,5,21,8,16,5,7,22,60053
W_2021_103_3333_3390,W,2021,103,RegularSeason,1,0,1,3390,3333,83,58,25,141,A,0,0,1,1,0,0,W01,1.0,W,X08,8.0,X,33,70,13,27,4,6,6,29,19,4,6,2,13,22,58,8,22,6,8,6,23,12,13,1,8,12,60054
W_2021_103_3334_3360,W,2021,103,RegularSeason,1,0,1,3334,3360,66,61,5,127,H,0,1,0,0,1,0,,,,,,,19,45,5,11,23,32,10,20,11,22,14,6,13,22,58,6,20,11,15,12,14,10,17,16,1,21,60055
W_2021_103_3349_3443,W,2021,103,RegularSeason,1,0,1,3349,3443,77,74,3,151,H,0,1,0,0,1,0,,,,,,,29,59,10,24,9,14,11,29,22,19,3,8,18,29,68,6,16,10,15,13,22,15,16,14,1,18,60056
W_2021_103_3359_3459,W,2021,103,RegularSeason,1,0,1,3359,3459,80,55,25,135,A,0,0,1,1,0,0,,,,,,,30,66,14,30,6,8,12,25,15,13,13,3,15,22,55,6,21,5,9,8,20,10,18,8,4,13,60057
W_2021_103_3375_3407,W,2021,103,RegularSeason,1,0,1,3407,3375,84,77,7,161,A,0,0,1,1,0,0,Y15,15.0,Y,,,,31,85,4,17,18,30,21,29,14,18,16,5,23,26,61,9,28,16,20,5,35,12,28,8,9,22,60058
W_2021_103_3378_3409,W,2021,103,RegularSeason,1,0,1,3378,3409,67,46,21,113,H,0,1,0,0,1,0,Y08,8.0,Y,,,,25,59,9,25,8,12,6,32,19,14,9,3,13,18,62,1,15,9,14,11,26,6,14,7,2,15,60059
W_2021_103_3383_3384,W,2021,103,RegularSeason,1,0,1,3384,3383,56,55,1,111,A,0,0,1,1,0,0,,,,,,,23,53,7,16,3,5,7,27,14,17,6,6,12,23,64,8,23,1,6,10,23,17,13,9,3,14,60060
W_2021_103_3391_3466,W,2021,103,RegularSeason,1,0,1,3391,3466,75,66,9,141,H,0,1,0,0,1,0,,,,,,,25,51,9,21,16,22,5,23,11,10,8,1,14,23,56,8,26,12,14,10,21,13,15,3,2,16,60061
W_2021_103_3402_3426,W,2021,103,RegularSeason,1,0,1,3426,3402,51,43,8,94,H,0,1,0,0,1,0,,,,,,,17,52,6,17,11,13,11,25,13,15,7,5,12,16,56,3,20,8,12,9,24,10,12,8,2,15,60062
W_2021_103_3408_3455,W,2021,103,RegularSeason,1,0,1,3408,3455,79,63,16,142,H,0,1,0,0,1,0,,,,,,,28,56,9,20,14,19,11,25,16,14,3,6,16,23,64,3,15,14,17,10,17,10,9,8,4,18,60063
W_2021_103_3410_3465,W,2021,103,RegularSeason,1,0,1,3465,3410,79,64,15,143,A,0,0,1,1,0,0,,,,,,,30,62,10,25,9,15,5,34,24,14,8,4,19,20,71,7,27,17,24,18,29,8,14,8,1,15,60064
W_2021_103_3418_3419,W,2021,103,RegularSeason,1,0,1,3418,3419,64,59,5,123,A,0,0,1,1,0,0,,,,,,,19,48,6,13,20,24,3,18,9,11,6,1,14,24,58,6,14,5,7,10,25,14,14,6,4,21,60065
W_2021_103_3429_3461,W,2021,103,RegularSeason,1,0,1,3461,3429,79,42,37,121,H,0,1,0,0,1,0,X14,14.0,X,,,,28,59,17,32,6,11,7,26,19,11,9,2,18,15,48,2,13,10,19,9,23,4,20,6,1,14,60066
W_2021_104_3104_3120,W,2021,104,RegularSeason,1,0,1,3104,3120,92,78,14,170,A,0,0,1,1,0,0,X07,7.0,X,,,,30,59,15,28,17,22,12,25,25,12,3,1,11,32,63,6,15,8,11,7,13,18,7,7,3,20,60067
W_2021_104_3112_3449,W,2021,104,RegularSeason,1,0,1,3112,3449,75,53,22,128,H,0,1,0,0,1,0,Y03,3.0,Y,,,,27,49,12,16,9,10,5,23,20,20,13,4,14,20,53,7,20,6,9,8,16,9,18,10,1,10,60068
W_2021_104_3113_3450,W,2021,104,RegularSeason,1,0,1,3113,3450,67,61,6,128,H,0,1,0,0,1,0,,,,Y09,9.0,Y,21,50,4,13,21,25,8,24,12,14,6,2,19,20,53,8,24,13,18,7,13,15,14,5,4,24,60069
W_2021_104_3119_3131,W,2021,104,RegularSeason,1,0,1,3131,3119,65,53,12,118,H,0,1,0,0,1,0,,,,,,,30,68,3,12,2,4,14,35,18,14,6,6,17,19,58,6,18,9,13,4,23,11,9,4,1,8,60070
W_2021_104_3124_3400,W,2021,104,RegularSeason,1,0,1,3124,3400,60,35,25,95,H,0,1,0,0,1,0,Z02,2.0,Z,X06,6.0,X,21,50,2,5,16,25,16,31,15,20,6,5,18,15,61,1,12,4,10,9,13,7,16,6,3,21,60071
W_2021_104_3136_3357,W,2021,104,RegularSeason,1,0,1,3357,3136,58,44,14,102,A,0,0,1,1,0,0,,,,,,,18,56,5,18,17,23,4,32,13,11,11,7,11,16,53,3,10,9,12,2,31,11,20,6,5,21,60072
W_2021_104_3148_3467,W,2021,104,RegularSeason,1,0,1,3148,3467,73,67,6,140,A,0,0,1,1,0,0,,,,,,,22,60,9,24,20,23,16,25,8,16,7,5,15,23,59,13,26,8,12,12,24,14,17,9,2,22,60073
W_2021_104_3152_3470,W,2021,104,RegularSeason,1,0,1,3470,3152,61,41,20,102,A,0,0,1,1,0,0,,,,,,,19,46,2,15,21,26,8,22,15,15,9,1,17,13,44,3,10,12,17,8,15,6,23,4,1,27,60074
W_2021_104_3155_3448,W,2021,104,RegularSeason,1,0,1,3448,3155,72,65,7,137,A,0,0,1,1,0,0,W09,9.0,W,,,,30,50,8,16,4,10,3,20,12,17,8,1,19,25,61,7,18,8,13,14,12,10,12,12,1,17,60075
W_2021_104_3172_3386,W,2021,104,RegularSeason,1,0,1,3172,3386,71,64,7,135,H,0,1,0,0,1,0,,,,,,,26,49,5,16,14,18,5,19,7,11,4,0,14,26,50,4,14,8,9,5,17,10,13,3,0,22,60076
W_2021_104_3173_3433,W,2021,104,RegularSeason,1,0,1,3173,3433,67,62,5,129,H,0,1,0,0,1,0,,,,Y13,13.0,Y,25,58,7,15,10,13,8,26,16,10,0,5,17,20,55,8,22,14,17,5,24,11,7,3,3,17,60077
W_2021_104_3174_3180,W,2021,104,RegularSeason,1,0,1,3174,3180,66,55,11,121,A,0,0,1,1,0,0,,,,W14,14.0,W,25,66,3,14,13,20,21,20,9,14,8,3,15,21,54,6,16,7,10,7,20,12,15,7,4,18,60078
W_2021_104_3182_3206,W,2021,104,RegularSeason,1,0,1,3182,3206,55,49,6,104,A,0,0,1,1,0,0,,,,,,,21,62,6,24,7,12,16,24,7,16,6,2,12,18,49,10,28,3,6,7,26,11,16,10,2,20,60079
W_2021_104_3195_3244,W,2021,104,RegularSeason,1,0,1,3195,3244,88,38,50,126,H,0,1,0,0,1,0,Z11,11.0,Z,,,,35,66,12,30,6,11,8,30,25,14,20,6,15,16,49,0,6,6,13,7,25,3,28,4,2,13,60080
W_2021_104_3199_3274,W,2021,104,RegularSeason,1,0,1,3199,3274,67,59,8,126,H,0,1,0,0,1,0,X09,9.0,X,,,,24,54,7,18,12,18,6,22,16,14,8,0,8,22,55,7,23,8,12,7,19,14,14,3,2,18,60081
W_2021_104_3203_3382,W,2021,104,RegularSeason,1,0,1,3203,3382,56,39,17,95,H,0,1,0,0,1,0,,,,,,,23,49,5,13,5,10,8,28,17,12,6,3,9,14,47,3,17,8,11,5,16,7,10,10,3,12,60082
W_2021_104_3205_3457,W,2021,104,RegularSeason,1,0,1,3205,3457,68,56,12,124,H,0,1,0,0,1,0,,,,,,,26,62,9,25,7,13,14,13,15,14,18,5,13,21,46,6,14,8,9,7,20,12,29,7,3,15,60083
W_2021_104_3208_3281,W,2021,104,RegularSeason,1,0,1,3208,3281,82,64,18,146,A,0,0,1,1,0,0,W03,3.0,W,,,,29,67,9,23,15,18,12,22,15,10,4,3,19,23,52,8,15,10,12,5,24,11,14,3,1,15,60084
W_2021_104_3228_3231,W,2021,104,RegularSeason,1,0,1,3231,3228,58,50,8,108,A,0,0,1,1,0,0,Y04,4.0,Y,,,,18,57,2,12,20,30,10,24,6,10,9,5,16,18,60,5,16,9,10,11,33,6,20,7,6,25,60085
W_2021_104_3233_3264,W,2021,104,RegularSeason,1,0,1,3264,3233,48,44,4,92,H,0,1,0,0,1,0,,,,,,,14,49,4,13,16,24,12,24,11,18,9,2,13,17,47,4,19,6,11,7,26,9,20,9,4,19,60086
W_2021_104_3239_3252,W,2021,104,RegularSeason,1,0,1,3252,3239,63,36,27,99,H,0,1,0,0,1,0,,,,,,,22,69,10,35,9,14,14,40,10,13,2,1,25,9,54,2,28,16,25,9,36,5,17,4,4,20,60087
W_2021_104_3251_3468,W,2021,104,RegularSeason,1,0,1,3251,3468,79,73,6,152,A,0,0,1,1,0,0,,,,,,,28,57,5,15,18,23,7,25,19,15,9,2,21,27,60,7,13,12,16,6,22,10,15,10,4,20,60088
W_2021_104_3254_3291,W,2021,104,RegularSeason,1,0,1,3291,3254,65,41,24,106,A,0,0,1,1,0,0,X15,15.0,X,,,,21,57,10,21,13,18,17,32,16,20,8,1,20,13,52,2,13,13,26,11,20,6,17,13,6,21,60089
W_2021_104_3259_3298,W,2021,104,RegularSeason,1,0,1,3298,3259,50,46,4,96,H,0,1,0,0,1,0,,,,,,,21,62,4,23,4,6,14,30,16,16,6,3,17,16,54,5,19,9,11,7,21,12,13,6,3,11,60090
W_2021_104_3261_3376,W,2021,104,RegularSeason,1,0,1,3376,3261,66,59,7,125,H,0,1,0,0,1,0,X01,1.0,X,,,,23,61,4,13,16,25,13,27,10,19,10,10,16,23,61,2,9,11,15,9,21,10,17,9,10,19,60091
W_2021_104_3262_3306,W,2021,104,RegularSeason,1,0,1,3262,3306,73,52,21,125,H,0,1,0,0,1,0,,,,,,,26,55,4,17,17,21,15,21,11,18,11,2,12,18,46,6,17,10,12,6,15,13,21,8,3,20,60092
W_2021_104_3263_3392,W,2021,104,RegularSeason,1,0,1,3263,3392,54,49,5,103,A,0,0,1,1,0,0,,,,Y14,14.0,Y,19,50,3,17,13,18,11,23,10,16,12,2,18,19,52,3,12,8,12,12,23,13,19,5,3,15,60093
W_2021_104_3265_3373,W,2021,104,RegularSeason,1,0,1,3265,3373,60,44,16,104,A,0,0,1,1,0,0,W15,15.0,W,,,,22,55,5,17,11,13,13,23,15,13,10,6,9,17,50,5,18,5,10,11,21,6,17,8,3,12,60094
W_2021_104_3268_3304,W,2021,104,RegularSeason,1,0,1,3268,3304,95,73,22,168,A,0,0,1,1,0,0,X02,2.0,X,,,,39,70,8,19,9,13,12,25,22,8,6,1,14,31,63,4,17,7,10,8,21,21,11,3,4,12,60095
W_2021_104_3278_3458,W,2021,104,RegularSeason,1,0,1,3278,3458,68,63,5,131,H,0,1,0,0,1,0,,,,,,,23,59,9,24,13,16,9,21,17,14,4,2,18,26,53,1,7,10,14,5,22,14,19,7,6,14,60096
W_2021_104_3284_3389,W,2021,104,RegularSeason,1,0,1,3284,3389,63,57,6,120,A,0,0,1,1,0,0,,,,,,,25,49,2,10,11,17,9,27,13,21,3,8,22,18,67,6,19,15,20,13,15,9,11,11,1,24,60097
W_2021_104_3299_3300,W,2021,104,RegularSeason,1,0,1,3299,3300,72,62,10,134,A,0,0,1,1,0,0,Y16,16.0,Y,,,,26,69,4,23,16,20,12,25,11,23,17,7,22,20,58,7,16,15,19,10,30,10,30,8,10,19,60098
W_2021_104_3310_3351,W,2021,104,RegularSeason,1,0,1,3351,3310,68,54,14,122,H,0,1,0,0,1,0,,,,,,,21,48,6,14,20,26,7,22,13,20,12,10,14,20,68,6,22,8,10,25,19,12,28,13,4,18,60099
W_2021_104_3314_3338,W,2021,104,RegularSeason,1,0,1,3314,3338,81,72,9,153,A,0,0,1,1,0,0,X10,10.0,X,,,,24,62,7,19,26,31,9,23,17,9,7,2,15,27,72,8,30,10,16,18,23,17,13,6,5,25,60100
W_2021_104_3315_3377,W,2021,104,RegularSeason,1,0,1,3377,3315,64,47,17,111,A,0,0,1,1,0,0,W11,11.0,W,,,,24,51,2,12,14,19,7,23,10,14,12,4,12,18,56,7,22,4,8,16,21,9,21,8,2,14,60101
W_2021_104_3318_3406,W,2021,104,RegularSeason,1,0,1,3318,3406,72,62,10,134,H,0,1,0,0,1,0,,,,,,,25,59,13,24,9,14,11,26,17,15,6,0,16,24,60,6,17,8,17,15,25,16,16,8,6,17,60102
W_2021_104_3319_3340,W,2021,104,RegularSeason,1,0,1,3340,3319,58,56,2,114,H,0,1,0,0,1,0,,,,,,,21,50,8,26,8,11,4,23,16,17,12,3,13,25,57,4,14,2,5,9,21,19,17,11,1,18,60103
W_2021_104_3331_3355,W,2021,104,RegularSeason,1,0,1,3355,3331,73,61,12,134,A,0,0,1,1,0,0,Z09,9.0,Z,,,,27,62,7,23,12,15,9,25,16,15,7,7,15,24,63,10,27,3,5,6,24,15,16,8,5,16,60104
W_2021_104_3339_3362,W,2021,104,RegularSeason,1,0,1,3362,3339,74,71,3,145,A,0,0,1,1,0,0,,,,,,,29,58,9,19,7,14,6,22,22,13,5,5,15,24,62,9,26,14,19,12,23,18,14,5,0,14,60105
W_2021_104_3345_3353,W,2021,104,RegularSeason,1,0,1,3353,3345,75,57,18,132,A,0,0,1,1,0,0,Y06,6.0,Y,,,,28,54,9,20,10,12,10,18,16,13,5,6,12,21,47,9,16,6,8,7,13,14,15,7,0,12,60106
